label,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,e123,e124,e125,e126,e127,e128
5,-0.0404507,-0.013239027,-0.104143776,-0.153598756,0.047640096,0.029183701,-0.002511492,-0.033004202,-0.194368631,0.080363669,-0.050419431,0.028001443,-0.033472668,0.109006062,0.102090716,-0.022636015,-0.041104157,-0.101126857,0.263755381,-0.117702179,-0.150946856,0.15407823,-0.020632137,-0.261589408,-0.018354408,0.171497464,0.106031641,0.021021286,-0.010659628,0.021390634,-0.120420806,-0.084506907,0.022322658,-0.123759799,0.046036348,0.016662827,0.037829719,-0.150850251,0.16326952,0.112457156,0.012002825,0.017943621,0.036613453,0.001100422,-0.088798769,0.226842642,0.029196579,-0.066074468,-0.042578597,-0.126159132,-0.031107923,0.016610848,0.007720897,0.045608979,-0.060024165,0.033806294,0.063888654,0.046328757,-0.126760617,0.230141833,0.042779416,0.01970607,0.05712704,0.025350282,0.11201515,-0.025113732,-0.030916933,0.089862525,0.149728745,-0.055515137,0.060664345,0.045580026,-0.015524199,-0.059828516,0.053581264,0.151894212,-0.086404189,-0.060103688,-0.02775394,-0.062201817,0.050965808,-0.024509631,0.075035684,0.173614323,-0.08623562,0.001150238,0.056037784,-0.050456181,-0.070653699,-0.039788734,-0.036721829,0.055010825,0.001481729,0.087120928,-0.023557907,-0.044373132,0.073630296,-0.007216306,0.053144619,0.042952724,-0.075893022,0.048149295,0.027240101,-0.10627006,-0.062725797,0.019776223,0.011391521,0.038229667,-0.159514815,0.069431171,0.102239437,-0.204578906,0.05781465,-0.056490749,-0.078043722,0.020883353,-0.017800132,0.032987241,-0.034929253,-0.063876197,0.052511077,-0.152073458,0.01971826,-0.088013552,0.012375443,0.049237657,-0.07209789,0.077068381
5,-0.09703742,0.033973414,0.049369838,-0.08351288,-0.027799306,0.001469587,-0.088824913,-0.043625668,-0.171940923,0.024666417,-0.051263001,0.006809765,-0.124200433,-0.01356045,0.120169155,-0.085958786,-0.090686418,-0.116126634,0.295883238,-0.067872204,-0.177576363,0.150167257,-0.008984332,-0.108791038,-0.001152145,0.148724332,0.115812063,-0.027417006,0.007281098,-0.064069957,-0.057137664,-0.196272358,0.045249134,-0.100688264,0.070396647,0.046852149,0.055694561,-0.156217411,0.089696489,0.14520973,0.044901714,-0.030266574,-0.027996149,-0.012299726,-0.076868638,0.261198521,0.108352445,-0.080378123,-0.073631249,-0.056233313,-0.044084355,0.053571507,0.066763498,0.021072691,-0.033817772,0.030040046,0.110149711,-0.022920266,-0.095169693,0.172115773,0.047905557,0.072351016,0.001427978,0.052155994,0.098784171,-0.085235551,0.05890784,-0.055140365,0.13424702,0.008489287,-0.000238298,0.0106026,-0.021087877,0.029131392,0.151528448,0.072563007,-0.147280067,0.056861185,0.027476249,0.00957066,-0.012153065,0.029830538,0.057161696,0.159416199,-0.004503545,0.012714871,0.015623314,-0.039296668,-0.141946033,-0.030036913,0.005654405,0.125719324,0.076917648,0.063457392,-0.050352637,-0.077335849,0.076595984,0.012706283,0.068936162,-0.02430436,-0.105476975,0.050537568,-0.00440278,-0.128507778,-0.010272719,0.016708499,0.088317513,0.024457607,-0.13678512,0.102979638,0.11076849,-0.148293748,0.084201612,-0.107669473,-0.129688621,0.014376698,-0.024384469,-0.06834735,-0.032738063,-0.055198546,0.05108887,-0.094392464,-0.056998201,-0.092682198,-0.019395698,0.082433432,-0.030328101,0.091687314
5,-0.050820038,0.057154175,-0.122417279,-0.059934732,0.002905941,0.009383778,-0.023173738,-0.043972727,-0.031980563,-0.01713877,-0.011419237,0.028340766,-0.092097104,0.03718406,0.065892361,-0.088215351,-0.06013063,-0.157665312,0.240202472,-0.09151601,-0.157838523,0.138856575,-0.065834753,-0.175946996,0.026608333,0.076634713,0.136780173,0.002965479,-0.02006658,0.049620863,-0.059041321,-0.098437458,0.106596969,-0.092451595,0.005815024,0.046543311,0.106206723,-0.193207756,0.058065835,0.114500999,0.111033939,-0.051116325,0.040152527,0.038024709,-0.100641511,0.235086933,0.076527886,-0.101650134,-0.004457089,-0.104788251,-0.070520729,0.075701311,0.067358322,0.040619694,-0.010145547,0.072035708,-0.001683929,-0.038846679,-0.110399112,0.175978899,-0.028271532,-0.032140169,0.031003462,-0.003322445,0.059569806,-0.055790223,0.059205096,-0.028258599,0.15185082,-0.050604947,0.031777203,-0.01898955,-0.040754806,-0.062423777,0.157126516,0.15940921,-0.092065327,0.021208368,-0.109044857,-0.003771327,-0.006805144,0.028290579,0.067016318,0.185675994,0.003811068,0.113749452,0.035003562,-0.085222065,-0.140025392,-0.019602977,-0.02516745,-0.006809028,-0.031926911,0.014697935,-0.03655611,-0.082594641,0.048373349,-0.052283086,0.113621101,-0.005919069,-0.104036942,0.025189461,0.087049976,-0.098991498,-0.121493481,0.027730687,0.029392604,0.105007254,-0.228063419,0.0873705,0.096930243,-0.217582077,0.002937116,-0.113095693,-0.124033734,-0.024843188,-0.009935157,-0.063671865,0.044870794,-0.028739031,0.09909834,-0.074323438,-0.022609206,-0.012598022,0.051451221,0.027962742,-0.012431809,0.118923038
5,-0.054858945,-0.002675239,0.042073201,-0.17285046,0.040339388,0.065685429,-0.03117238,0.009850887,-0.157456651,0.062149398,-0.06487117,0.034819856,-0.096719272,-0.005231161,0.088642128,-0.049549639,-0.104438819,-0.075403094,0.223319471,-0.121459782,-0.095838338,0.202934951,0.022866307,-0.19484584,-0.043157421,0.153504223,0.098689713,0.014735023,0.028304815,-0.060324006,-0.066708669,-0.201419145,-0.016991587,-0.095436051,0.098892577,-0.010637034,0.003214755,-0.10777124,0.155084178,0.156259328,-0.011690384,0.043801446,-0.075457647,-0.028434685,-0.068096273,0.164196342,-0.011405337,-0.048213236,-0.032076605,-0.025714926,-0.022513878,0.117539793,-0.028683871,0.042937785,-0.078518115,-0.015328228,0.162602901,0.014344881,-0.191633075,0.187135309,0.071447283,0.03521964,0.063685924,0.055165559,0.107448183,-0.160581201,-0.000258463,0.083981209,0.126794562,0.083435953,0.065679207,0.080932647,-0.018646164,0.019993344,0.015878044,0.087070167,-0.127710253,-0.006538104,0.039669551,-0.01758519,0.004568381,0.018981166,0.140603229,0.215725154,-0.047118716,-0.111361682,0.077968739,0.042522147,-0.046712663,-0.047164138,-0.013175506,0.101210944,0.052982721,0.139087632,-0.020372441,-0.114544071,0.081399024,0.006188694,-0.026183471,0.032638729,-0.027093215,0.072890185,-0.082727186,-0.107824832,0.050633669,-0.023712987,0.067537636,-0.040413138,-0.069573045,0.08930324,0.101678386,-0.144712463,0.065497465,0.011773016,-0.040179845,0.066221923,0.000501336,0.023298141,-0.065912925,-0.024804128,0.035312504,-0.098334096,-0.008515223,-0.137775585,-0.004899792,0.060290091,-0.016481841,0.098707303
5,-0.028318673,0.026393579,-0.028994888,-0.055163749,0.023333618,-0.032548297,-0.004829246,-0.031713769,-0.1276263,-0.019752424,-0.064135857,-0.01434326,-0.063510552,0.064030856,0.069389284,-0.01801436,-0.070602857,-0.140767097,0.204155296,-0.069178648,-0.055041708,0.07313668,-0.039217096,-0.275937051,0.025083316,0.103931963,-0.012651419,-0.042294659,-0.059463903,0.035584066,-0.125562757,-0.034965061,0.062344462,-0.069799669,0.067479648,0.024230255,0.107810467,-0.108962856,0.111847505,0.00049405,0.040473346,-0.024957616,0.081942596,-0.05433559,-0.029533669,0.33836782,0.094806492,-0.127934486,-0.095514454,-0.121347435,-0.086556025,0.042627174,0.058140308,0.090734184,0.038308918,0.001748039,0.091867462,-0.114819974,-0.0981277,0.133800834,0.119214661,0.015847733,-0.060579222,0.037290528,0.10236086,-0.018624224,-0.011923199,0.092714667,0.206150323,-0.063748375,0.058682755,-0.010876738,-0.039829072,-0.107212663,0.100706041,0.188444465,-0.099409603,-0.00282505,-0.030945571,-0.011506929,-0.030652972,0.023605298,0.022634255,0.175262839,-0.045175906,0.107935742,0.022941858,-0.039723124,-0.117878571,-0.008129276,-0.003786336,0.041410238,-0.006843777,0.014287631,-0.136110693,-0.045579437,0.08574409,0.021090869,0.085229024,-0.0011583,-0.046788037,0.035866078,0.06095672,-0.105069645,-0.054909658,0.003145425,0.017858962,0.165780708,-0.174730197,0.072742492,0.038500607,-0.24505806,-0.052560341,-0.153240666,-0.046113707,0.027406273,-0.068657778,-0.071881235,-0.04209115,-0.066126503,0.037418291,-9.71E-05,0.03529432,-0.000991211,0.073256299,0.02243349,0.040174711,0.080764063
5,-0.08025106,0.035893306,-0.015572635,-0.07899791,-0.017621815,-0.046343502,-0.091403365,-0.165851444,-0.177275419,-0.054582,-0.056476295,0.00342387,-0.025539029,0.15685305,0.100537091,-0.007092342,-0.080213279,-0.123157158,0.243412659,-0.035749435,-0.119666211,0.130612329,0.025287436,-0.167207435,-0.008865446,0.178595886,0.019872034,-0.045474946,-0.025592692,0.059342518,-0.085354589,-0.027343916,0.077487335,-0.094104141,0.045619942,0.089518964,0.071104735,-0.041486762,0.118860371,0.117763139,-0.019606382,0.023717543,0.05698593,-0.03125719,-0.060072742,0.291294992,0.169024885,-0.113025986,-0.086742215,-0.094015069,-0.080512196,-0.051299114,0.098085552,0.076614439,0.003692966,0.044896506,0.08369001,0.059500527,-0.051481716,0.14838475,0.046596896,0.094925836,0.017005267,0.028265765,0.106075414,0.016756693,0.044928253,0.013246303,0.131024137,-0.059746303,0.032473568,-0.014431334,-0.013090977,0.006809526,0.157408223,0.097795039,-0.145014435,-0.094082385,-0.02250265,-0.008750527,0.073475361,0.041663993,-0.029325312,0.086871497,-0.085251033,0.056521118,-0.006295438,-0.123181939,-0.183236077,-0.029924719,0.012972048,0.050420847,0.08490181,0.017045561,-0.048465826,-0.007214709,0.009839511,0.094207481,0.133114785,0.020393092,-0.145733312,0.015926477,0.046300471,-0.057631165,-0.103542283,0.048643768,-0.004449967,0.08860039,-0.137833714,0.051514767,0.08694426,-0.17670995,0.001577606,-0.121135451,-0.145398363,0.05180249,-0.025500728,-0.063243158,-0.04828779,-0.053594109,0.060746431,-0.054545611,-0.019701416,-0.052605949,-0.055269986,0.064898722,-0.063235193,0.081008658
5,-0.041908409,0.020130029,0.037504196,-0.130071849,0.019567117,0.128032655,-0.125858456,0.046401229,-0.166552648,-0.028980268,-0.041016117,-0.065469399,-0.089641333,-0.011380101,0.147908837,-0.022231175,-0.070316032,-0.133533671,0.225369737,-0.148227915,-0.023931919,0.130662262,0.032461628,-0.215763018,0.079768412,0.07092841,0.080910705,-0.037587289,-0.015839184,-0.109566949,0.061534625,-0.215976223,-0.00666753,-0.070319727,0.066880152,0.075667083,-0.015770216,-0.193345919,0.154012218,0.108785018,0.027373284,-0.006684204,-0.043776069,-0.008445782,-0.004555624,0.206861839,0.031951781,-0.083259411,-0.128189534,-0.081352547,-0.093943372,0.077782735,0.04205972,0.00800957,-0.138594419,0.008493031,0.102287024,-0.025075328,-0.115945518,0.114539303,0.048256908,0.085680947,0.008018645,0.009836729,0.089372896,-0.063709937,0.024131907,0.123558953,0.16000694,0.072137125,0.063257337,0.06190541,-0.073102303,-0.136140078,0.070146501,0.094155654,-0.147932202,0.002366375,-0.025210062,0.085075535,-0.064440534,-0.005361117,0.104911841,0.168439493,-0.101509765,0.057107486,0.058118846,-0.028856486,-0.138343722,-0.048587676,0.02751033,0.076511413,-0.011550024,0.126441836,-0.045616359,-0.051567707,0.05598316,0.029140757,-0.071763329,0.014093373,-0.079484686,0.020413114,-0.067050166,-0.123737484,0.01219738,0.045086246,0.049786691,0.03989302,-0.111344673,0.023672955,0.059221003,-0.171981066,0.013344963,-0.066237442,0.013336468,0.055015903,-0.11656259,-0.010186278,0.00345382,0.000170527,0.048682511,-0.094907038,-0.020023866,-0.053833995,0.064742275,0.029773448,0.043792449,0.113138296
5,-0.026687939,0.059555165,-0.000631599,-0.03038446,0.002441206,-0.034833387,0.000963443,-0.03057434,-0.047697648,0.034293871,0.029740423,0.028581699,-0.068481691,0.036043718,0.115298375,-0.030226048,-0.054805908,-0.199799538,0.213785157,-0.062560581,-0.097085126,0.171209693,-0.094491869,-0.103798643,0.045953035,0.155581966,0.08421091,0.006004287,0.060033634,0.068052843,-0.07726524,-0.029910827,0.053266332,-0.022127811,-0.023697749,0.040891383,0.154257193,-0.086211666,0.135977015,0.150928289,0.104952283,-0.034989234,0.026663378,-0.049733739,-0.059603974,0.186601266,0.092355572,-0.115429685,0.074489482,-0.109615974,0.017788239,0.162777171,-0.022940552,0.0936841,0.096554033,0.028373038,0.055075221,-0.078844763,-0.117036365,0.152168959,-0.006877139,-0.137276307,-0.035953213,0.020572221,0.016325684,-0.082061984,0.109686516,-0.000845279,0.228423297,-0.014445866,0.001990191,0.065363348,-0.048452128,0.041004509,0.195649609,0.084606387,-0.079804689,0.125803441,-0.066081718,0.045377832,0.055185217,0.097043127,0.150663018,0.179646224,0.076703168,0.027957827,0.097174644,0.008065865,-0.099470384,-0.054924875,-0.041928258,0.037494056,-0.003249095,0.054863743,-0.123758271,-0.148287967,0.0755217,-0.066128336,0.150171503,-0.042850878,-0.114601247,0.037791654,0.068789154,-0.005121334,-0.080169916,-0.003049819,0.010127427,0.094873518,-0.09755452,0.066705264,0.041800197,-0.139816254,-0.093240701,-0.066081896,-0.067721851,-0.004630386,0.03309403,-0.129637316,-0.078567713,-0.039818786,0.10438782,0.059493415,0.029375847,0.014696723,-0.008563494,0.046174388,0.037159499,0.150844157
5,-0.121173486,0.123983786,0.029849708,-0.102836564,0.031877778,0.001727815,0.014745988,0.003205214,-0.037990011,0.07149256,-0.076229043,0.018974481,-0.08348465,-0.007093112,0.098716542,-0.105052553,-0.077394053,-0.118050113,0.149291381,-0.123311386,-0.120708361,0.125970468,-0.104289964,-0.168997139,0.034631319,0.050618518,0.017099785,0.06780228,0.020727271,0.023914089,-0.059693795,-0.115230516,0.059415776,-0.072331704,0.049043316,-0.03234835,0.132871643,-0.153682843,0.083853491,0.088488162,0.146763295,-0.035850696,0.071208097,-0.062526964,-0.0560164,0.210804909,0.042269569,-0.07692448,-9.89E-05,-0.114170931,-0.020703964,0.106136166,0.016553966,0.046465229,0.023963366,0.037459709,0.048848331,-0.111928694,-0.134960264,0.10154628,0.029798415,-0.008598575,-0.093123212,0.054300047,0.035901614,-0.0333484,0.033174656,0.034678526,0.127306283,-0.062040053,0.084365726,0.018750515,-0.016196014,-0.049256735,0.173437819,0.221629083,-0.133902058,0.051451493,0.005916222,-0.032242473,-0.037846494,0.079909705,0.16921626,0.297742426,0.044196114,0.060445007,0.081755161,0.033304583,-0.06352374,-0.017659351,-0.095766798,0.015218252,0.057119727,0.034987044,-0.145794794,-0.157775521,0.056722928,-0.043878157,0.030268185,-0.024335328,-0.024367942,0.047354791,0.055328444,-0.061215367,-0.060987543,-0.003785489,0.013857942,0.099158794,-0.165277466,0.104870886,0.08917293,-0.211292967,-0.053311296,-0.046998005,-0.123012222,-0.011178041,-0.086923391,-0.012769241,-0.057592027,-0.049185511,0.085711017,-0.015885249,-0.050752498,-0.059664361,0.031644903,0.058231797,-0.030800588,0.099294886
5,-0.07840731,0.113103978,-0.083418719,-0.057356246,-0.037620731,0.044070143,-0.035706695,-0.062701568,-0.124381468,0.026313892,-0.042629268,-0.014723907,-0.041406184,0.056245267,0.09741088,-0.120186239,-0.098633088,-0.113453627,0.217042372,-0.102770582,-0.17812033,0.060526308,0.048363473,-0.170992836,0.032517232,0.029456105,0.091291353,-0.038715947,-0.060566701,0.01998098,-0.052453071,-0.07061179,0.093108416,-0.089684948,-0.000998439,0.026516369,0.049828831,-0.109422624,0.017609945,0.129723206,0.073030494,-0.096056432,-0.008929891,0.032192059,-0.173562095,0.28625682,0.105399534,-0.083934866,-0.089801319,-0.06824936,0.002668184,0.109601058,0.078591347,0.030382644,-0.037480567,0.054400682,0.102756709,-0.02900728,-0.004602997,0.115051635,-0.038185224,0.038632315,-0.008692708,-0.01294292,0.093007945,-0.033938523,0.047603365,0.02262928,0.081966572,0.032336377,0.036116872,0.006521521,-0.041157871,-0.037103377,0.180124313,0.160173103,-0.14916414,-0.03677867,-0.069258191,0.041249081,-0.07151939,-0.052997842,0.040731721,0.157027394,-0.061064381,0.106759131,0.023700833,-0.128054336,-0.147376716,-0.027986757,-0.070819966,-0.005601911,0.055071589,-0.052050345,-0.090202011,-0.104573235,0.058490623,0.052557271,0.124775305,-0.037697487,-0.071929969,0.092991069,0.104985259,-0.023595106,-0.08452709,-0.008901791,-0.022514164,0.172791079,-0.157384261,0.040899172,0.09137506,-0.136580139,0.008113985,-0.137717888,-0.144916981,0.007589716,-0.036299452,-0.058701765,0.096072681,0.035555344,0.111064978,-0.125295296,-0.076873019,-0.025275143,0.059539218,0.027615171,-0.020359367,0.13985157
5,-0.055518396,0.036962174,0.039494179,-0.092884809,-0.008934904,-0.032017916,-0.168527544,-0.080669329,-0.068428166,-0.069037996,-0.034150537,-0.031484488,-0.088503346,0.078988738,0.118617602,-0.059985977,0.01697983,-0.155064121,0.239324778,0.024766887,-0.131423607,0.200359762,-0.027467316,-0.003295904,-0.00720031,0.079057328,0.115815125,0.072731487,0.029482897,-0.018385818,-0.02910701,-0.239780575,0.102867573,-0.074260727,0.067022048,0.134661794,0.124749087,-0.154711276,0.042712048,0.091239341,-0.024279302,0.0383747,0.014444086,-0.067980364,0.02174926,0.257613003,0.101413161,0.002578716,-0.006520721,0.027909774,-0.117195629,0.025752543,0.114376053,0.021565583,0.010603075,0.018385656,0.008726837,-0.035521299,-0.0939482,0.103130534,0.026238754,0.129031092,-0.01805922,0.041830532,-0.027622132,-0.047592007,0.083711185,-0.036975205,0.104845539,-0.05449919,0.01594973,-0.082204282,-0.040943369,-0.04137975,0.183923587,0.087886825,-0.092861637,0.048350062,0.065273918,0.024626315,0.092601091,0.083533682,0.011899815,0.122261845,0.078568086,0.057539556,-0.082067102,-0.033244845,-0.132916316,0.061059903,0.057978299,0.082508452,0.08294639,0.130005375,-0.021814568,-0.057506159,0.001701747,0.005629018,0.040578198,-0.068083718,-0.051345207,0.026957257,-0.015971335,-0.186906397,-0.102542818,0.092853516,0.072458006,-0.08415547,-0.129468292,0.125628889,0.137083858,-0.165713191,0.084263958,-0.037194181,-0.170220628,0.040822748,-0.035488993,-0.047236707,-0.119287901,-0.04583608,0.016896056,-0.060714245,-0.032520056,-0.058097556,-0.079056635,0.091088615,0.001720161,0.044123046
5,-0.027364537,-0.01322215,-0.053034551,-0.106783912,-0.013432268,0.10342437,-0.031865224,0.05750059,-0.106604792,0.030396633,0.012460556,0.00385944,-0.087964773,0.067337394,0.114298038,-0.111787215,-0.079557501,-0.067959309,0.230664149,-0.16570662,-0.131257758,0.132889867,0.009209731,-0.247978434,0.006786787,0.071966253,0.145376205,0.008760617,-0.083254509,-0.071562752,-0.057004552,-0.151723534,0.061074782,-0.069241978,0.031951386,0.049375441,0.050404768,-0.178594932,0.087446541,0.135064602,0.083763242,-0.011531184,-0.032556105,0.001999117,-0.155826911,0.125189632,-0.003800978,-0.115672834,-0.034460839,-0.061118148,-0.036294661,0.094262972,-0.008463377,0.104854383,-0.071084522,0.044750612,0.103236385,-0.056364901,-0.122646295,0.160971239,-0.029149495,-0.009861911,0.029906666,-0.032241069,0.098345481,-0.023826146,0.035692528,0.072599038,0.1541695,0.106049307,0.072438568,0.029017227,-0.00881199,-0.064767316,0.092069626,0.115959391,-0.123449109,-0.034931462,-0.086754873,-0.07187289,-0.074333675,-0.013192791,0.12624599,0.15909943,-0.080129147,0.088076718,0.081677899,-0.042908449,-0.082076997,-0.015805265,-0.008632677,-0.015462843,-0.004830198,0.012630886,-0.030623624,-0.109689325,0.03662182,-0.003873511,0.021912921,0.053067148,-0.077227816,0.06121812,0.048031505,-0.121307373,0.035908911,0.021470122,0.035123412,0.031569861,-0.197570294,0.025938531,0.033477262,-0.178057209,0.076805584,-0.086225115,-0.028612345,-0.019279638,0.04189197,-0.040751211,0.097430006,-0.040899731,0.124271765,-0.165581658,0.023048291,-0.050643709,0.131095409,0.003987254,0.065410703,0.184319615
5,-0.036109436,0.02798239,-0.105640657,-0.026747167,-0.017300459,0.009839723,-0.007373312,-0.045064062,-0.116391107,0.05995148,0.006764888,0.022907253,-0.098800167,0.008114972,0.06489224,-0.055069316,-0.073020689,-0.08563967,0.280522972,-0.086735338,-0.170197636,0.12427365,0.003029697,-0.199073598,-0.012179146,0.105128489,0.112597682,-0.05458682,-0.016109237,0.021785773,-0.120141774,-0.079299018,0.069762468,-0.133001283,0.030227391,0.011039552,0.051108517,-0.144090876,0.087880567,0.148925096,0.042843297,-0.030692101,-0.054274753,0.001114945,-0.138421565,0.240749151,0.069096491,-0.114939757,-0.020151196,-0.096969672,0.003141045,0.130768806,0.035596173,0.048852734,-0.056982927,0.027535286,0.140120849,-0.071462333,-0.090066619,0.232467622,0.009400672,-0.023941128,0.032059081,-1.93E-05,0.107643954,-0.110007681,0.049266767,-0.015234264,0.165939987,0.003989283,0.036127683,0.034141231,-0.0174256,0.004518948,0.101803124,0.117919385,-0.11594604,0.020001572,-0.091946319,-0.01468669,-0.01516691,-0.004504444,0.043540005,0.160455644,-0.014062926,0.090854183,0.022199892,-0.093263693,-0.144311339,-0.075383745,-0.051717371,0.071523331,-0.007332858,0.021704258,-0.038281009,-0.110475555,0.086935326,-0.023890678,0.113448448,0.009794063,-0.069013931,0.05586027,0.075482927,-0.09334477,-0.019227361,-0.013532267,0.090416171,0.089100868,-0.148732096,0.10903544,0.058704533,-0.181798577,0.080374531,-0.142082736,-0.112195082,0.000809486,0.004710229,-0.048114471,0.027534265,-0.053907864,0.054182027,-0.105168544,-0.016237138,-0.052882697,0.059848092,0.054793265,-0.016978046,0.139394015
5,-0.044673692,0.06766098,0.057301078,-0.01389983,-0.090604976,-0.032294057,-0.07305833,-0.083130278,-0.176630586,0.022083586,-0.027012449,-0.049780078,-0.06673456,0.059254564,0.120675176,-0.073431358,-0.066439115,-0.126684517,0.277813226,-0.053414125,-0.122989051,0.11517062,-0.006594565,-0.046663299,0.020937502,0.100632146,0.081316113,-0.045570027,-0.000448385,0.037593916,-0.118274301,-0.121488541,0.057671003,-0.064718693,0.049064752,0.037042849,0.061300918,-0.089997232,0.040554002,0.10031981,-0.0261178,-0.079090074,-0.029761644,-0.033565301,-0.04500661,0.33304888,0.128947526,-0.081324771,-0.092082307,-0.068436101,0.050854113,0.125647262,0.109937496,0.039529677,0.041418366,0.028425045,0.142099023,-0.072782457,0.023588061,0.107510209,0.081599183,0.037622467,-0.077164598,0.058249246,0.056246191,-0.07172969,0.083843403,-0.038820956,0.13993369,0.014924021,-0.022719856,-0.032134697,-0.056540068,-0.024028294,0.163755536,0.081628188,-0.123574957,0.047219262,0.027443942,0.097062901,0.023758525,-0.016114151,0.011772783,0.085260339,0.02507736,0.025209991,-0.019273994,-0.114601918,-0.157341674,0.0185652,-0.040362518,0.104252346,0.087242,0.028848702,-0.156933904,-0.07033322,0.094617307,0.028154397,0.18621245,-0.077606,-0.015214154,0.139801398,0.061720785,-0.082308762,-0.057736091,-0.032639347,0.040306654,0.080549166,-0.106472999,0.071607679,0.103469357,-0.129807517,0.007757975,-0.18091096,-0.122282892,0.065410636,-0.025920035,-0.109095924,-0.059796609,-0.0400608,0.044750869,-0.076298103,-0.050662417,-0.055687241,0.011723064,0.093848623,0.03711177,0.098547772
5,-0.0638877,0.025126617,0.025868941,-0.103601418,-0.040104907,0.074266165,-0.072012387,0.09155716,-0.129452884,0.021156363,-0.067727678,-0.05880202,-0.110427313,0.013780761,0.116541326,-0.069163628,-0.084536716,-0.120052025,0.221638411,-0.13977699,-0.119472124,0.137105584,-0.026695775,-0.21519044,-0.02051362,0.057486136,0.058957331,0.009946376,-0.041348636,-0.113130867,-0.06789349,-0.145057127,0.014690867,-0.071100153,0.025049331,0.06410832,0.059935465,-0.208964437,0.064762644,0.139504641,0.047414776,-0.023508463,-0.038890835,-0.100100905,-0.003089555,0.237483248,0.037977826,-0.098715231,-0.093702808,-0.052442484,-0.058720779,0.095061846,0.030748304,0.076654859,-0.078593418,0.01512147,0.145213559,-0.138311818,-0.073098019,0.133310691,0.073206261,0.11290542,-0.079960391,0.011780764,0.028280657,-0.042548664,0.069357544,0.060381364,0.194454521,0.044489391,0.043535493,0.002639926,-0.019404553,-0.02906993,0.115417331,0.133118987,-0.137718484,0.021313,-0.024479307,-0.056750543,-0.034197751,0.036263257,0.073360041,0.161806703,-0.028806539,0.143532202,0.032384865,-0.033108331,-0.116423868,-0.005950307,0.009481997,0.078144446,0.021497909,0.058105372,-0.066117823,-0.032972738,0.086241081,-0.00829576,-0.001029644,0.041098829,-0.043070067,0.028038386,-0.002313929,-0.132162467,0.009169805,0.018802546,0.029782215,0.023223406,-0.21592842,0.083597936,0.050734721,-0.189727217,0.065186799,-0.153531507,-0.061693069,0.008407861,-0.026598236,-0.054978423,0.020266924,-0.091541007,0.062144637,-0.103097618,0.045189958,-0.061654404,0.070073657,0.021928396,0.016208835,0.113223419
5,-0.091097116,0.130474642,0.082601875,-0.122824885,-0.045923609,0.071547762,0.004849223,0.012036495,-0.0031249,0.039504021,0.013027466,0.001370086,-0.10322836,-0.084800445,0.081900083,-0.092152789,-0.1816369,-0.10049554,0.088827044,-0.196398064,-0.086371802,0.178460449,-0.104498975,-0.125373706,-0.008286577,0.093895569,0.097443171,-0.000104786,0.053285804,-0.015124384,-0.034258045,-0.116172656,0.005153531,-0.013851448,0.032596834,-0.002398492,0.080597773,-0.135487407,0.111437283,0.204209596,0.131027803,-0.107417502,-0.062864996,-0.010532698,-0.026796345,0.172638699,0.021228233,-0.087389007,-0.078455545,-0.124057278,-0.023510719,0.186003789,-0.0328537,0.054516457,-0.045552619,0.061274365,0.074237041,-0.065541111,-0.188327327,0.144063875,-0.001019744,-0.058264956,0.012027371,0.062714741,0.043684229,-0.09859921,0.085015379,0.020139361,0.146325588,0.091419451,0.029714139,0.003281844,-0.050071195,0.007441932,0.168670714,0.092864603,-0.160821259,0.082605004,-0.065623902,-0.004286338,-0.026026601,0.079705007,0.151791215,0.207934171,-0.038629059,0.061429147,0.133931011,-0.027393451,-0.130069941,0.006111473,-0.02149841,-0.021454612,0.016352475,0.05431895,-0.122794047,-0.104196504,0.019760126,-0.099988081,0.107976444,0.028754929,-0.046225443,0.035671167,-0.035934631,-0.008856748,0.053353,-0.032163337,0.017483635,0.10505189,-0.163809285,0.027163466,0.068904065,-0.121295884,-0.070430316,-0.069165282,-0.038341433,0.020274436,-0.071099266,-0.062244199,0.044498984,-0.023111561,0.139301807,-0.038408313,-0.03356652,-0.015093408,0.078559577,0.048019681,-0.002848246,0.112625249
